tile_ID,norm_pos,is_activator,variable,value,tile_pos,protein_ID
BKK91_gp3-008,0.8888888888888888,True,ratio_rep2,1.3665006876398729,8,BKK91_gp3
BKK91_gp3-008,0.8888888888888888,True,ratio_rep2,1.3707097532842774,8,BKK91_gp3
BTW11_gp4-009,0.8181818181818182,True,ratio_rep2,1.342923037834118,9,BTW11_gp4
BTW11_gp4-009,0.8181818181818182,True,ratio_rep2,1.3112465000274631,9,BTW11_gp4
BTW11_gp4-009,0.8181818181818182,True,ratio_rep2,1.4714247902270392,9,BTW11_gp4
BTW11_gp4-010,0.9090909090909091,True,ratio_rep2,1.5747674003519772,10,BTW11_gp4
BTW11_gp4-010,0.9090909090909091,True,ratio_rep2,1.498651356746456,10,BTW11_gp4
BTW11_gp4-010,0.9090909090909091,True,ratio_rep2,1.2699226631224514,10,BTW11_gp4
BTW11_gp4-008,0.7272727272727273,True,ratio_rep2,1.2139756224628857,8,BTW11_gp4
BTW11_gp4-008,0.7272727272727273,True,ratio_rep2,1.5068482700784598,8,BTW11_gp4
CCL36_gp5-008,0.7272727272727273,True,ratio_rep2,1.5945283002195894,8,CCL36_gp5
CCL36_gp5-008,0.7272727272727273,True,ratio_rep2,1.4374562878342565,8,CCL36_gp5
CCL36_gp5-008,0.7272727272727273,True,ratio_rep2,1.5707965046269596,8,CCL36_gp5
CCL36_gp5-009,0.8181818181818182,True,ratio_rep2,1.8296072709048443,9,CCL36_gp5
CCL36_gp5-009,0.8181818181818182,True,ratio_rep2,1.7443457445893151,9,CCL36_gp5
CCL36_gp5-009,0.8181818181818182,True,ratio_rep2,1.557786153772788,9,CCL36_gp5
CCL36_gp5-010,0.9090909090909091,True,ratio_rep2,1.6667088196960114,10,CCL36_gp5
CCL36_gp5-010,0.9090909090909091,True,ratio_rep2,1.873914267215755,10,CCL36_gp5
CCL36_gp5-010,0.9090909090909091,True,ratio_rep2,1.869908234428479,10,CCL36_gp5
D1Q93_gp5-009,0.9,False,ratio_rep2,0.8716942808713701,9,D1Q93_gp5
D1Q93_gp5-009,0.9,False,ratio_rep2,1.0344940276353731,9,D1Q93_gp5
D1Q93_gp5-009,0.9,False,ratio_rep2,0.8242405743207534,9,D1Q93_gp5
D1Q93_gp5-009,0.9,False,ratio_rep2,1.0363388412815175,9,D1Q93_gp5
D1Q93_gp5-008,0.8,False,ratio_rep2,0.7958669194589669,8,D1Q93_gp5
KLCV-India_gp5-009,0.8181818181818182,True,ratio_rep2,1.3783575201623266,9,KLCV
KLCV-India_gp5-009,0.8181818181818182,True,ratio_rep2,1.2345181469119355,9,KLCV
KLCV-India_gp5-009,0.8181818181818182,True,ratio_rep2,1.381282927378536,9,KLCV
KLCV-India_gp5-009,0.8181818181818182,True,ratio_rep2,1.5176392494656763,9,KLCV
KLCV-India_gp5-010,0.9090909090909091,True,ratio_rep2,1.3903312459956163,10,KLCV
KLCV-India_gp5-010,0.9090909090909091,True,ratio_rep2,1.3630810538507254,10,KLCV
KLCV-India_gp5-008,0.7272727272727273,True,ratio_rep2,1.1325901979781152,8,KLCV
MYVYVgp4-010,0.9090909090909091,True,ratio_rep2,1.2345431059327752,10,MYVYVgp4
MYVYVgp4-010,0.9090909090909091,True,ratio_rep2,1.2651330994012526,10,MYVYVgp4
MYVYVgp4-010,0.9090909090909091,True,ratio_rep2,1.2183362409806735,10,MYVYVgp4
MYVYVgp4-010,0.9090909090909091,True,ratio_rep2,1.2551104231341064,10,MYVYVgp4
MYVYVgp4-009,0.8181818181818182,True,ratio_rep2,1.266999617321299,9,MYVYVgp4
SYVV_sDNAAgp4-009,0.9,True,ratio_rep2,1.2379075455907893,9,SYVV_sDNAAgp4
SYVV_sDNAAgp4-009,0.9,True,ratio_rep2,1.3528745571462657,9,SYVV_sDNAAgp4
SYVV_sDNAAgp4-009,0.9,True,ratio_rep2,1.239898781136697,9,SYVV_sDNAAgp4
TlcZvgp4-008,0.8888888888888888,True,ratio_rep2,1.2838516804325109,8,TlcZvgp4
TlcZvgp4-008,0.8888888888888888,True,ratio_rep2,1.3716613171907608,8,TlcZvgp4
TlcZvgp4-008,0.8888888888888888,True,ratio_rep2,1.5517291068304322,8,TlcZvgp4
TlcZvgp4-008,0.8888888888888888,True,ratio_rep2,1.4169651049263905,8,TlcZvgp4
ToLCBDVgp4-008,0.8888888888888888,True,ratio_rep2,1.226200823377928,8,ToLCBDVgp4
ToLCBDVgp4-008,0.8888888888888888,True,ratio_rep2,1.1172320011010997,8,ToLCBDVgp4
ToLCBDVgp4-008,0.8888888888888888,False,ratio_rep2,1.042173374824934,8,ToLCBDVgp4
ToLCBDVgp4-008,0.8888888888888888,False,ratio_rep2,1.0810660242547576,8,ToLCBDVgp4
A1H81_gp4-009,0.8181818181818182,True,ratio_rep2,1.531834861826583,9,A1H81_gp4
A1H81_gp4-009,0.8181818181818182,True,ratio_rep2,1.370580611013938,9,A1H81_gp4
A1H81_gp4-010,0.9090909090909091,True,ratio_rep2,1.2670953592981002,10,A1H81_gp4
D1Q92_gp4-009,0.8181818181818182,True,ratio_rep2,1.517218097647526,9,D1Q92_gp4
D1Q92_gp4-009,0.8181818181818182,True,ratio_rep2,1.5566939563092346,9,D1Q92_gp4
D1Q92_gp4-010,0.9090909090909091,True,ratio_rep2,1.430596292741584,10,D1Q92_gp4
D1Q92_gp4-010,0.9090909090909091,True,ratio_rep2,1.5254304672020114,10,D1Q92_gp4
D1T10_gp4-009,0.8181818181818182,True,ratio_rep2,1.5079385397878484,9,D1T10_gp4
D1T10_gp4-009,0.8181818181818182,True,ratio_rep2,1.5221734726057612,9,D1T10_gp4
D1T10_gp4-010,0.9090909090909091,True,ratio_rep2,1.6899649773007164,10,D1T10_gp4
D1T10_gp4-010,0.9090909090909091,True,ratio_rep2,1.231438613571825,10,D1T10_gp4
D1T10_gp4-008,0.7272727272727273,True,ratio_rep2,1.3203016443305862,8,D1T10_gp4
EcYVV_gp4-009,0.8181818181818182,True,ratio_rep2,1.578029217104425,9,EcYVV_gp4
EcYVV_gp4-009,0.8181818181818182,True,ratio_rep2,1.3843973940905512,9,EcYVV_gp4
EcYVV_gp4-010,0.9090909090909091,True,ratio_rep2,1.366087069995502,10,EcYVV_gp4
FLA47_sAgp4-008,0.8888888888888888,False,ratio_rep2,0.8904479902014817,8,FLA47_sAgp4
FLA47_sAgp4-008,0.8888888888888888,False,ratio_rep2,0.7280313659086606,8,FLA47_sAgp4
KM482_gp4-009,0.9,True,ratio_rep2,1.5370374636163349,9,KM482_gp4
KM482_gp4-009,0.9,True,ratio_rep2,1.481938885819074,9,KM482_gp4
KM482_gp4-008,0.8,True,ratio_rep2,1.3506159104674174,8,KM482_gp4
KM641_gp4-009,0.8181818181818182,True,ratio_rep2,1.4401293652483786,9,KM641_gp4
KM641_gp4-009,0.8181818181818182,True,ratio_rep2,1.408595683619147,9,KM641_gp4
KM641_gp4-010,0.9090909090909091,True,ratio_rep2,1.2917389960169288,10,KM641_gp4
LYVCVp4-008,0.8888888888888888,False,ratio_rep2,1.0109553050291984,8,LYVCVp4
LYVCVp4-008,0.8888888888888888,False,ratio_rep2,0.6862933886722553,8,LYVCVp4
LYVCVp4-007,0.7777777777777778,False,ratio_rep2,0.988848343166867,7,LYVCVp4
SMMV_gp4-009,0.9,True,ratio_rep2,1.3105943498992698,9,SMMV_gp4
SMMV_gp4-009,0.9,False,ratio_rep2,1.0016612936178326,9,SMMV_gp4
SiLCVp4-009,0.9,True,ratio_rep2,1.2885126622554943,9,SiLCVp4
SiLCVp4-009,0.9,True,ratio_rep2,1.4041033864163517,9,SiLCVp4
HolYVMV_gp4-009,0.8181818181818182,True,ratio_rep2,1.7153695423351267,9,HolYVMV_gp4
HolYVMV_gp4-010,0.9090909090909091,True,ratio_rep2,1.2413886599968875,10,HolYVMV_gp4
EMVP_sAgp3-008,0.8888888888888888,True,ratio_rep2,1.599559225587016,8,EMVP_sAgp3
C5Y56_gp4-008,0.8888888888888888,False,ratio_rep2,0.8696940887410981,8,C5Y56_gp4
MYVMV_sDNA-Agp4-010,0.9090909090909091,True,ratio_rep2,1.32273013306806,10,MYVMV_sDNA
MYVMV_sDNA-Agp4-009,0.8181818181818182,True,ratio_rep2,1.4369304880618463,9,MYVMV_sDNA
BYVBV_gp5-009,0.8181818181818182,True,ratio_rep2,1.1724125710307076,9,BYVBV_gp5
D1Q98_sAgp4-008,0.8888888888888888,False,ratio_rep2,0.9089434584282357,8,D1Q98_sAgp4
FLA46_sAgp5-009,0.8181818181818182,False,ratio_rep2,0.9009144894182514,9,FLA46_sAgp5
FLA46_sAgp5-010,0.9090909090909091,False,ratio_rep2,0.6908711996846953,10,FLA46_sAgp5
TbLCKoVgp4-008,0.8888888888888888,False,ratio_rep2,0.8886703558743252,8,TbLCKoVgp4
ToYLCSvgp4-008,0.8888888888888888,False,ratio_rep2,0.9486745152828,8,ToYLCSvgp4
MYVChMV_gp4-010,0.9090909090909091,True,ratio_rep2,1.457803403703893,10,MYVChMV_gp4
MYVChMV_gp4-009,0.8181818181818182,True,ratio_rep2,1.267299964711781,9,MYVChMV_gp4
CLCuBVp4-009,0.8181818181818182,True,ratio_rep2,1.40020699757727,9,CLCuBVp4
CLCuBVp4-010,0.9090909090909091,True,ratio_rep2,1.3817032666156812,10,CLCuBVp4
PaLCVgp5-008,0.8888888888888888,True,ratio_rep2,1.2982621872220053,8,PaLCVgp5
D1T88_gp4-008,0.8888888888888888,False,ratio_rep2,1.0771680935562862,8,D1T88_gp4
D1T97_sAgp4-008,0.8888888888888888,True,ratio_rep2,1.1597279310025246,8,D1T97_sAgp4
Oyvmvgp4-009,0.8181818181818182,True,ratio_rep2,1.1773396760566546,9,Oyvmvgp4
Oyvmvgp4-010,0.9090909090909091,True,ratio_rep2,1.270115264564068,10,Oyvmvgp4
MLCGV_gp4-008,0.8888888888888888,False,ratio_rep2,0.9682563616504816,8,MLCGV_gp4
BYVDV_gp5-009,0.8181818181818182,True,ratio_rep2,1.3834875819488448,9,BYVDV_gp5
DF44_gp5-008,0.8888888888888888,True,ratio_rep2,1.154014854898174,8,DF44_gp5
CYVVJ_gp4-008,0.8888888888888888,True,ratio_rep2,1.2159821662715165,8,CYVVJ_gp4
BhYVIV_gp5-009,0.8181818181818182,True,ratio_rep2,1.253185483621068,9,BhYVIV_gp5
ToLCBVgp4-008,0.8888888888888888,True,ratio_rep2,1.3756507439289645,8,ToLCBVgp4
D1U06_gp4-009,0.8181818181818182,True,ratio_rep2,1.1783642217024042,9,D1U06_gp4
CrYVV_gp4-008,0.8888888888888888,True,ratio_rep2,1.5351935581522749,8,CrYVV_gp4
HYVVgpC2-008,0.8888888888888888,True,ratio_rep2,1.4033153756925956,8,HYVVgpC2
