tile_ID,norm_pos,is_activator,variable,value,tile_pos,protein_ID
CtRLVgp2-040,0.4,False,ratio_rep1,0.9246199910622256,40,CtRLVgp2
CtRLVgp2-040,0.4,False,ratio_rep1,0.9068488225776424,40,CtRLVgp2
CtRLVgp2-081,0.81,True,ratio_rep1,1.418662252210896,81,CtRLVgp2
CtRLVgp2-081,0.81,True,ratio_rep1,1.1027853456859191,81,CtRLVgp2
IYMV_gp3-071,0.7244897959183674,True,ratio_rep1,1.6402780756819704,71,IYMV_gp3
IYMV_gp3-071,0.7244897959183674,True,ratio_rep1,1.2749947254574443,71,IYMV_gp3
IYMV_gp3-071,0.7244897959183674,False,ratio_rep1,1.045925840413758,71,IYMV_gp3
IYMV_gp3-071,0.7244897959183674,True,ratio_rep1,1.1563984558513345,71,IYMV_gp3
IYMV_gp3-096,0.9795918367346939,True,ratio_rep1,1.7566098407849002,96,IYMV_gp3
IYMV_gp3-096,0.9795918367346939,False,ratio_rep1,0.8861858269182349,96,IYMV_gp3
IYMV_gp3-096,0.9795918367346939,True,ratio_rep1,1.5557321916289348,96,IYMV_gp3
IYMV_gp3-097,0.9897959183673469,True,ratio_rep1,1.606974955031173,97,IYMV_gp3
IYMV_gp3-097,0.9897959183673469,True,ratio_rep1,1.3949453201102244,97,IYMV_gp3
IYMV_gp3-097,0.9897959183673469,False,ratio_rep1,0.9935721191550234,97,IYMV_gp3
IYMV_gp3-097,0.9897959183673469,True,ratio_rep1,1.4608227091717727,97,IYMV_gp3
KM659_gp2-038,0.6785714285714286,True,ratio_rep1,1.1386180291703645,38,KM659_gp2
KM659_gp2-038,0.6785714285714286,True,ratio_rep1,1.5834771773280074,38,KM659_gp2
KM659_gp2-038,0.6785714285714286,True,ratio_rep1,1.6741889288830465,38,KM659_gp2
KM659_gp2-038,0.6785714285714286,True,ratio_rep1,1.1098681315759735,38,KM659_gp2
M522_gp2-064,0.64,False,ratio_rep1,0.9014644485015416,64,M522_gp2
M522_gp2-064,0.64,False,ratio_rep1,1.0588935825968528,64,M522_gp2
M522_gp2-064,0.64,True,ratio_rep1,1.194644980909352,64,M522_gp2
M522_gp2-064,0.64,True,ratio_rep1,1.0975061930964194,64,M522_gp2
M522_gp2-083,0.83,True,ratio_rep1,1.152278903962308,83,M522_gp2
M522_gp2-083,0.83,False,ratio_rep1,0.7793500179759585,83,M522_gp2
M522_gp2-083,0.83,True,ratio_rep1,1.152753868337026,83,M522_gp2
M522_gp2-083,0.83,False,ratio_rep1,0.8153604915099898,83,M522_gp2
M522_gp2-066,0.66,False,ratio_rep1,0.7487921886710214,66,M522_gp2
M699_gp1-055,0.4296875,False,ratio_rep1,0.8884141903935364,55,M699_gp1
M699_gp1-055,0.4296875,False,ratio_rep1,0.9726602238245864,55,M699_gp1
M699_gp1-055,0.4296875,False,ratio_rep1,0.9168738273712684,55,M699_gp1
M699_gp1-111,0.8671875,True,ratio_rep1,1.4666919560792824,111,M699_gp1
M699_gp1-054,0.421875,False,ratio_rep1,0.8573724134228072,54,M699_gp1
M699_gp1-110,0.859375,True,ratio_rep1,1.4292134101459115,110,M699_gp1
M699_gp1-109,0.8515625,False,ratio_rep1,1.0575844363971925,109,M699_gp1
M699_gp1-078,0.609375,True,ratio_rep1,1.0950747837654118,78,M699_gp1
M699_gp1-056,0.4375,False,ratio_rep1,0.810604169975664,56,M699_gp1
PI36_gp2-091,0.8272727272727273,True,ratio_rep1,1.113400503369948,91,PI36_gp2
PI36_gp2-091,0.8272727272727273,False,ratio_rep1,0.9315732194814792,91,PI36_gp2
PI36_gp2-091,0.8272727272727273,True,ratio_rep1,1.4129135092680962,91,PI36_gp2
PI36_gp2-091,0.8272727272727273,True,ratio_rep1,1.1535615330014857,91,PI36_gp2
PI36_gp2-092,0.8363636363636363,True,ratio_rep1,1.1768015215170835,92,PI36_gp2
PLRVgp2-084,0.8235294117647058,False,ratio_rep1,0.9526731572730922,84,PLRVgp2
PLRVgp2-084,0.8235294117647058,False,ratio_rep1,0.3503074337322067,84,PLRVgp2
PLRVgp2-084,0.8235294117647058,False,ratio_rep1,0.954157708524661,84,PLRVgp2
PLRVgp2-084,0.8235294117647058,False,ratio_rep1,0.9752108284479516,84,PLRVgp2
PLRVgp2-083,0.8137254901960784,False,ratio_rep1,0.7336603972325006,83,PLRVgp2
PLRVgp2-083,0.8137254901960784,True,ratio_rep1,1.292012397403986,83,PLRVgp2
PnCV_gp3-031,0.62,True,ratio_rep1,1.4195122247523193,31,PnCV_gp3
PnCV_gp3-031,0.62,True,ratio_rep1,1.390294689662623,31,PnCV_gp3
PnCV_gp3-031,0.62,True,ratio_rep1,1.2326096836381673,31,PnCV_gp3
PnCV_gp3-032,0.64,True,ratio_rep1,1.2471884614938578,32,PnCV_gp3
PnCV_gp3-030,0.6,False,ratio_rep1,0.93822321968495,30,PnCV_gp3
RM56_gp2-087,0.8285714285714286,True,ratio_rep1,1.103223912103961,87,RM56_gp2
RM56_gp2-087,0.8285714285714286,True,ratio_rep1,1.1200520236081966,87,RM56_gp2
RM56_gp2-087,0.8285714285714286,False,ratio_rep1,0.993461100865292,87,RM56_gp2
RM56_gp2-086,0.819047619047619,False,ratio_rep1,0.7054397853435963,86,RM56_gp2
RM56_gp2-086,0.819047619047619,False,ratio_rep1,1.0139427670060597,86,RM56_gp2
RYMVgp5-073,0.7604166666666666,False,ratio_rep1,0.872401370645589,73,RYMVgp5
RYMVgp5-073,0.7604166666666666,False,ratio_rep1,1.0129669100254104,73,RYMVgp5
RYMVgp5-073,0.7604166666666666,False,ratio_rep1,1.0836107770673915,73,RYMVgp5
RYMVgp5-073,0.7604166666666666,False,ratio_rep1,0.9433669707190672,73,RYMVgp5
RYMVgp5-072,0.75,True,ratio_rep1,1.364969531264074,72,RYMVgp5
RYMVgp5-072,0.75,False,ratio_rep1,1.076745246647345,72,RYMVgp5
SCMoVgp2-037,0.40217391304347827,True,ratio_rep1,1.1510365519138357,37,SCMoVgp2
SCMoVgp2-037,0.40217391304347827,False,ratio_rep1,0.9402170829047514,37,SCMoVgp2
SCMoVgp2-037,0.40217391304347827,False,ratio_rep1,1.032090007029778,37,SCMoVgp2
SCMoVgp2-036,0.391304347826087,False,ratio_rep1,0.9745200655696687,36,SCMoVgp2
SCMoVgp2-036,0.391304347826087,False,ratio_rep1,0.9469806065080526,36,SCMoVgp2
SCMoVgp2-067,0.7282608695652174,False,ratio_rep1,0.9394199112268532,67,SCMoVgp2
SCMoVgp2-035,0.3804347826086957,False,ratio_rep1,0.9701691487697568,35,SCMoVgp2
SCMoVgp2-066,0.717391304347826,False,ratio_rep1,0.8484267085264428,66,SCMoVgp2
TRoVgp5-087,0.9775280898876404,False,ratio_rep1,0.9009406353152228,87,TRoVgp5
TRoVgp5-087,0.9775280898876404,True,ratio_rep1,1.2789353611324163,87,TRoVgp5
TRoVgp5-087,0.9775280898876404,True,ratio_rep1,1.2964836179393904,87,TRoVgp5
TRoVgp5-087,0.9775280898876404,False,ratio_rep1,0.826815129100536,87,TRoVgp5
TRoVgp5-088,0.9887640449438202,False,ratio_rep1,0.7217080597651683,88,TRoVgp5
TRoVgp5-088,0.9887640449438202,False,ratio_rep1,1.0369701585984958,88,TRoVgp5
TRoVgp5-088,0.9887640449438202,False,ratio_rep1,1.0150814750021104,88,TRoVgp5
TRoVgp5-088,0.9887640449438202,False,ratio_rep1,1.041634975225067,88,TRoVgp5
TRoVgp5-065,0.7303370786516854,False,ratio_rep1,0.7897039679661857,65,TRoVgp5
TYVgp2-080,0.8080808080808081,True,ratio_rep1,1.2147627856029564,80,TYVgp2
TYVgp2-080,0.8080808080808081,True,ratio_rep1,1.2633709355388971,80,TYVgp2
TYVgp2-080,0.8080808080808081,False,ratio_rep1,0.8990460827086183,80,TYVgp2
TYVgp2-080,0.8080808080808081,True,ratio_rep1,1.199216739142977,80,TYVgp2
B5P29_gp2-087,0.8207547169811321,True,ratio_rep1,1.191534999889387,87,B5P29_gp2
B5P29_gp2-087,0.8207547169811321,True,ratio_rep1,1.256245098077205,87,B5P29_gp2
B5P29_gp2-086,0.8113207547169812,True,ratio_rep1,1.1066533050190597,86,B5P29_gp2
B7L79_gp2-043,0.41346153846153844,False,ratio_rep1,1.0138204281953165,43,B7L79_gp2
B7L79_gp2-043,0.41346153846153844,False,ratio_rep1,1.0010538356860086,43,B7L79_gp2
B7L79_gp2-085,0.8173076923076923,False,ratio_rep1,0.9536918689830896,85,B7L79_gp2
B7L79_gp2-085,0.8173076923076923,True,ratio_rep1,1.2734851350558858,85,B7L79_gp2
B7L79_gp2-086,0.8269230769230769,False,ratio_rep1,0.936085284468056,86,B7L79_gp2
B865_gp2-066,0.6875,False,ratio_rep1,1.0806625727517287,66,B865_gp2
B865_gp2-066,0.6875,False,ratio_rep1,1.0865634199154977,66,B865_gp2
B865_gp2-093,0.96875,False,ratio_rep1,1.0134061697744068,93,B865_gp2
BMYVgp2-085,0.8173076923076923,False,ratio_rep1,1.042694944192457,85,BMYVgp2
BMYVgp2-085,0.8173076923076923,False,ratio_rep1,1.00398668491944,85,BMYVgp2
BMYVgp2-086,0.8269230769230769,True,ratio_rep1,1.4966545079944529,86,BMYVgp2
BMYVgp2-086,0.8269230769230769,True,ratio_rep1,1.3495843921701425,86,BMYVgp2
BMYVgp2-038,0.36538461538461536,True,ratio_rep1,1.3973371091313225,38,BMYVgp2
BWYVgp2-084,0.8235294117647058,True,ratio_rep1,1.1254716982407778,84,BWYVgp2
BWYVgp2-084,0.8235294117647058,False,ratio_rep1,0.987728515809081,84,BWYVgp2
CYDVRPSgp2-084,0.8155339805825242,True,ratio_rep1,1.3959313938120073,84,CYDVRPSgp2
CYDVRPSgp2-084,0.8155339805825242,True,ratio_rep1,1.3809814332340675,84,CYDVRPSgp2
CYDVRPSgp2-085,0.8252427184466019,True,ratio_rep1,1.1296369799815755,85,CYDVRPSgp2
CYDVRPSgp2-083,0.8058252427184466,False,ratio_rep1,1.0355045578088775,83,CYDVRPSgp2
VTMV_gp3-066,0.7021276595744681,True,ratio_rep1,1.1696079475174348,66,VTMV_gp3
CfMVp2-066,0.7333333333333333,False,ratio_rep1,1.0178675277544544,66,CfMVp2
BrYV_gp2-081,0.8181818181818182,False,ratio_rep1,1.076187624774534,81,BrYV_gp2
PEMV1gp2-095,0.8333333333333334,False,ratio_rep1,1.0783560005532546,95,PEMV1gp2
MABYV_gp2-084,0.8316831683168316,True,ratio_rep1,1.202966656947311,84,MABYV_gp2
A9K92_gp2-002,0.02,False,ratio_rep1,1.0093392226018032,2,A9K92_gp2
WYDV_gp3-086,0.8269230769230769,True,ratio_rep1,1.100146567148619,86,WYDV_gp3
C4E10_gp2-085,0.8173076923076923,True,ratio_rep1,1.221895638767357,85,C4E10_gp2
A6774_gp2-004,0.03508771929824561,False,ratio_rep2,0.8059593011048118,4,A6774_gp2
A6774_gp2-004,0.03508771929824561,False,ratio_rep2,0.9485224570932173,4,A6774_gp2
A6774_gp2-004,0.03508771929824561,False,ratio_rep2,0.8174896112656829,4,A6774_gp2
A6774_gp2-004,0.03508771929824561,False,ratio_rep2,0.8904320627004195,4,A6774_gp2
A6774_gp2-096,0.8421052631578947,True,ratio_rep2,1.413761511329095,96,A6774_gp2
A6I62_gp2-081,0.81,True,ratio_rep2,1.636973573647857,81,A6I62_gp2
A6I62_gp2-081,0.81,True,ratio_rep2,1.3310499616744071,81,A6I62_gp2
A6I62_gp2-081,0.81,True,ratio_rep2,1.3493485943800878,81,A6I62_gp2
A6I62_gp2-081,0.81,True,ratio_rep2,1.4451518428076504,81,A6I62_gp2
A6I62_gp2-082,0.82,True,ratio_rep2,1.1631046208294518,82,A6I62_gp2
A6I62_gp2-082,0.82,True,ratio_rep2,1.2607644542673293,82,A6I62_gp2
A6I62_gp2-066,0.66,False,ratio_rep2,0.8598674164621961,66,A6I62_gp2
BCVgp2-068,0.6538461538461539,False,ratio_rep2,0.8144057986997756,68,BCVgp2
BCVgp2-068,0.6538461538461539,False,ratio_rep2,0.815328102142573,68,BCVgp2
BCVgp2-068,0.6538461538461539,False,ratio_rep2,0.8178161494238149,68,BCVgp2
BCVgp2-068,0.6538461538461539,False,ratio_rep2,0.8119278152367525,68,BCVgp2
BCVgp2-069,0.6634615384615384,False,ratio_rep2,0.875427885081743,69,BCVgp2
BCVgp2-069,0.6634615384615384,False,ratio_rep2,0.8913074360365951,69,BCVgp2
BCVgp2-069,0.6634615384615384,False,ratio_rep2,0.9004740909336756,69,BCVgp2
BCVgp2-069,0.6634615384615384,False,ratio_rep2,0.7808146144058294,69,BCVgp2
BCVgp2-084,0.8076923076923077,True,ratio_rep2,1.1379609334555647,84,BCVgp2
BCVgp2-084,0.8076923076923077,False,ratio_rep2,0.9401609644745722,84,BCVgp2
BCVgp2-084,0.8076923076923077,False,ratio_rep2,1.0029154398322235,84,BCVgp2
BCVgp2-084,0.8076923076923077,False,ratio_rep2,1.027641623814968,84,BCVgp2
BCVgp2-085,0.8173076923076923,True,ratio_rep2,1.276492376292255,85,BCVgp2
BCVgp2-085,0.8173076923076923,True,ratio_rep2,1.1788770404040634,85,BCVgp2
BCVgp2-085,0.8173076923076923,True,ratio_rep2,1.2512117693995288,85,BCVgp2
BCVgp2-086,0.8269230769230769,False,ratio_rep2,0.9945443683995135,86,BCVgp2
BCVgp2-086,0.8269230769230769,False,ratio_rep2,1.0552354772373824,86,BCVgp2
BCVgp2-086,0.8269230769230769,True,ratio_rep2,1.1176807479807502,86,BCVgp2
BMI92_gp2-038,0.3333333333333333,True,ratio_rep2,1.2227288821303706,38,BMI92_gp2
BMI92_gp2-038,0.3333333333333333,True,ratio_rep2,1.778794628649533,38,BMI92_gp2
BMI92_gp2-038,0.3333333333333333,True,ratio_rep2,1.3467645528169612,38,BMI92_gp2
BMI92_gp2-040,0.3508771929824561,False,ratio_rep2,0.8933983961307539,40,BMI92_gp2
BMI92_gp2-040,0.3508771929824561,True,ratio_rep2,1.2786595752765704,40,BMI92_gp2
BMI92_gp2-040,0.3508771929824561,False,ratio_rep2,1.0318567896740685,40,BMI92_gp2
BMI92_gp2-040,0.3508771929824561,False,ratio_rep2,0.9012442152864096,40,BMI92_gp2
BMI92_gp2-041,0.35964912280701755,False,ratio_rep2,0.9972288854803584,41,BMI92_gp2
BMI92_gp2-041,0.35964912280701755,False,ratio_rep2,0.7565801643166709,41,BMI92_gp2
BMI92_gp2-041,0.35964912280701755,False,ratio_rep2,0.7952052883681096,41,BMI92_gp2
BMI92_gp2-039,0.34210526315789475,True,ratio_rep2,1.6113379613982115,39,BMI92_gp2
BMI92_gp2-039,0.34210526315789475,True,ratio_rep2,1.221699039219825,39,BMI92_gp2
BMI92_gp2-042,0.3684210526315789,True,ratio_rep2,1.2533761904620977,42,BMI92_gp2
BMI92_gp2-042,0.3684210526315789,False,ratio_rep2,1.090631366376429,42,BMI92_gp2
C419_gp2-085,0.8173076923076923,True,ratio_rep2,1.1267525590346827,85,C419_gp2
C419_gp2-085,0.8173076923076923,True,ratio_rep2,1.1194839557842484,85,C419_gp2
C419_gp2-085,0.8173076923076923,False,ratio_rep2,1.0579957786556322,85,C419_gp2
C419_gp2-085,0.8173076923076923,False,ratio_rep2,1.035792566261006,85,C419_gp2
C419_gp2-086,0.8269230769230769,True,ratio_rep2,1.4323945915397684,86,C419_gp2
C419_gp2-086,0.8269230769230769,True,ratio_rep2,1.6452739180948348,86,C419_gp2
C419_gp2-086,0.8269230769230769,True,ratio_rep2,1.1778580260168392,86,C419_gp2
C419_gp2-042,0.40384615384615385,False,ratio_rep2,0.5174791985811079,42,C419_gp2
C419_gp2-042,0.40384615384615385,False,ratio_rep2,0.666336885132838,42,C419_gp2
C419_gp2-004,0.038461538461538464,False,ratio_rep2,1.0472766120202048,4,C419_gp2
C419_gp2-043,0.41346153846153844,True,ratio_rep2,1.1752213583799405,43,C419_gp2
C419_gp2-002,0.019230769230769232,False,ratio_rep2,1.028863812851022,2,C419_gp2
C419_gp2-003,0.028846153846153848,True,ratio_rep2,1.2758956187997297,3,C419_gp2
CABYVgp2-054,0.5346534653465347,True,ratio_rep2,1.1173220158450492,54,CABYVgp2
CABYVgp2-054,0.5346534653465347,True,ratio_rep2,1.1640322373859888,54,CABYVgp2
CABYVgp2-054,0.5346534653465347,False,ratio_rep2,1.0310399985482956,54,CABYVgp2
CABYVgp2-054,0.5346534653465347,False,ratio_rep2,0.9379072737165308,54,CABYVgp2
CABYVgp2-055,0.5445544554455446,False,ratio_rep2,0.9249870643148688,55,CABYVgp2
CABYVgp2-055,0.5445544554455446,False,ratio_rep2,0.985823848741786,55,CABYVgp2
CABYVgp2-055,0.5445544554455446,False,ratio_rep2,0.7289065602942205,55,CABYVgp2
CABYVgp2-037,0.36633663366336633,True,ratio_rep2,1.1490202789040742,37,CABYVgp2
CABYVgp2-037,0.36633663366336633,False,ratio_rep2,0.9914923851817504,37,CABYVgp2
CABYVgp2-053,0.5247524752475248,False,ratio_rep2,1.0349827733668764,53,CABYVgp2
CABYVgp2-053,0.5247524752475248,False,ratio_rep2,0.836570839868934,53,CABYVgp2
CABYVgp2-052,0.5148514851485149,False,ratio_rep2,0.8498465576058803,52,CABYVgp2
